abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
nan,58eb32407c459f24986d9592,1226,by stephen t asma,article,was bo diddley a buddha,blues music jazz music diddley bo king b b philosophy,3,oped,0,20170410 072025,unknown,and other thoughts on the art of improvisation,the new york times,oped,httpswwwnytimescom20170410opinionwasbodiddleyabuddhahtml
nan,58eb32637c459f24986d9594,632,by the editorial board,article,the gig economys false promise,labor and jobs uber technologies inc freelancing selfemployment and independent contracting mobile applications,3,editorial,20,20170410 072103,unknown,instead of freedom workers at companies like uber have encountered low wages and coercion,the new york times,editorial,httpswwwnytimescom20170410opinionthegigeconomysfalsepromisehtml
nan,58eb32637c459f24986d9593,843,by dylan hernandez,article,unknown,sat college admission test colleges and universities education k12 flint mich,3,oped,0,20170410 072103,unknown,to get into elite colleges one must train for standardized tests with the intensity of an athlete,the new york times,oped,httpswwwnytimescom20170410opinionhowilearnedtotakethesatlikearichkidhtml
nan,58eb32687c459f24986d9597,812,by paul krugman,article,publicity stunts  arent policy,trump donald j labor and jobs syria news and news media carrier corp united states politics and government united states defense and military forces,3,oped,21,20170410 072103,unknown,hint winning news cycles is no substitute for the real thing,the new york times,oped,httpswwwnytimescom20170410opinionpublicitystuntsarentpolicyhtml
nan,58eb326e7c459f24986d959a,796,by samuel moyn and stephen wertheim,article,the road  to trumps  war,trump donald j obama barack united states defense and military forces united states international relations iraq war 200311 presidential election of 2016 united states politics and government middle east syria,3,oped,21,20170410 072114,unknown,obamas unwillingness to deal with iraq opened the door to more mistakes to come,the new york times,oped,httpswwwnytimescom20170410opinionthelongroadtotrumpswarhtml
nan,58eb32747c459f24986d959e,864,by charles m blow,article,war as political weapon,biological and chemical warfare united states defense and military forces terrorism islamic state in iraq and syria isis syria trump donald j united states politics and government assad bashar al,3,oped,21,20170410 072116,unknown,on syria we would all do well to temper the selfcongratulatory war speeches and thrusting of pompoms,the new york times,oped,httpswwwnytimescom20170410opinionwaraspoliticalweaponhtml
in the months before and after the presidential election yana paskova sought out the crowds that flocked to trump tower to better understand what led to the victory of donald j trump,58eb3cc67c459f24986d95ae,939,by yana paskova,blogpost,unknown,photography trump tower manhattan ny trump donald j,3,unknown,0,20170410 080000,unknown,in the months before and after the presidential election yana paskova sought out the crowds that flocked to trump tower to better understand what led to the victory of donald j trump,the new york times,blog,httpslensblogsnytimescom20170410gawkingattrumptoweryanapaskova
nan,58eb9f7a7c459f24986d96a1,1085,by alan blinder,article,alabama governor resigns and pleads guilty amid a sex scandal,bentley robert j alabama impeachment politics and government mason rebekah caldwell 1971  adultery,3,national,16,20170410 090027,unknown,the governor had been facing impeachment proceedings over his relationship with a longtime aide and his attempts to cover it up,the new york times,news,httpswwwnytimescom20170410usrobertbentleyalabamagovernorhtml
nan,58eb49af7c459f24986d95c2,1249,by jennifer medina and jess bidgood,article,california moves  to add protections for immigrants other states follow,illegal immigration state legislatures law and legislation california vermont federalstate relations us,3,national,16,20170410 090029,unknown,if a california measure is enacted police agencies will face conflicting directives from the state and the federal government,the new york times,news,httpswwwnytimescom20170410ussanctuarystatesimmigrationhtml
nan,58eb49bf7c459f24986d95c6,2391,by tyler kepner,article,he led the yankees to 4 titles now can he revive them,baseball new york yankees cashman brian,3,sports,1,20170410 090041,baseball,when a team changes course it often does so with a new general manager but the yankees makeover has been directed by a man who has led them for two decades,the new york times,news,httpswwwnytimescom20170410sportsbaseballbriancashmanyankeeshtml
nan,58eb50ba7c459f24986d95ce,1238,by claire cain miller,article,not just fox why women often dont report sexual harassment at work,sexual harassment women and girls human resources fox news channel 21st century fox oreilly bill pao ellen,3,upshot,2,20170410 093023,unknown,mostly they fear retaliation and for good reason research shows,the new york times,news,httpswwwnytimescom20170410upshotitsnotjustfoxwhywomendontreportsexualharassmenthtml
nan,58eb57b97c459f24986d95eb,1095,by jane e brody,article,our parents heart health mistakes,heart cholesterol obesity exercise blood pressure smoking and tobacco diet and nutrition longevity,3,science,5,20170410 100003,live,what a halfcentury of medicine  and a population in the amazon  can teach young people about living longer,the new york times,news,httpswwwnytimescom20170410welllivelearningfromourparentshearthealthmistakeshtml
nan,58eb57b97c459f24986d95ea,1045,by perri klass md,article,rude doctors rude nurses rude patients,customs etiquette and manners nursing and nurses doctors,3,well,0,20170410 100003,family,if a rude remark throws off a highly trained intensive care team what happens to the rest of us,the new york times,news,httpswwwnytimescom20170410wellfamilyrudedoctorsrudenursesrudepatientshtml
nan,58eb58077c459f24986d95ed,1051,by alexandra s levine and jonathan wolfe,article,new york today passover and our everyday plagues,new york city,3,metro,0,20170410 100132,unknown,monday seder table conversation spring recess activities and urban mysteries,the new york times,briefing,httpswwwnytimescom20170410nyregionnewyorktodaypassoversederplagueshtml
nan,58eb65c17c459f24986d9610,977,by austin frakt,article,how many pills are too many,drugs pharmaceuticals medicine and health elderly falls,3,upshot,0,20170410 110003,unknown,evidence has mounted about the dangers of taking multiple perhaps unnecessary medications,the new york times,news,httpswwwnytimescom20170410upshothowmanypillsaretoomanyhtml
nan,58eb6c107c459f24986d961f,687,by lizette alvarez,article,the greatest family on earth,ringling bros and barnum  bailey circus circuses families and family life,3,insider,2,20170410 112656,unknown,lonely nomads not so much,the new york times,news,httpswwwnytimescom20170410insiderthegreatestfamilyonearthhtml
nan,58eb84727c459f24986d9661,1612,by stacy cowley and jennifer a kingson,article,wells fargo says 2 exleaders owe 75 million more,frauds and swindling wells fargo  company stumpf john g tolstedt carrie l executive compensation banking and financial institutions,3,business,1,20170410 131109,dealbook,after an investigation into a sales scandal at the bank the board pinned most of the blame on its former chief executive and its former head of community banking,the new york times,news,httpswwwnytimescom20170410businesswellsfargopayexecutivesaccountsscandalhtml
nan,58eb8e7a7c459f24986d967c,1403,by paula span,article,saved patients furious families,living wills and health care proxies suits and litigation civil elderly elder care hospitals death and dying,3,science,1,20170410 135354,unknown,relatives of patients resuscitated against their instructions are increasingly willing to sue over wrongful life,the new york times,news,httpswwwnytimescom20170410healthwrongfullifelawsuitdnrhtml
nan,58eb96857c459f24986d968e,1097,by jennifer krauss,article,learning russian from boris badenov,shekhtman boris v language and languages russia new york times,3,insider,0,20170410 142818,unknown,boris v shekhtman who taught russian to many budding moscow correspondents looked uncannily like the bad guy in rocky and his friends and the bullwinkle show we were immediately captivated,the new york times,news,httpswwwnytimescom20170410insiderlearningrussianfromborisbadenovhtml
nan,58eba0fb7c459f24986d96a8,681,by adam liptak,article,high drama about the high court,supreme court us gorsuch neil m garland merrick b scalia antonin,3,insider,2,20170410 151254,unknown,justice antonin scalias death set off a fouralarm journalistic fire that lasted 419 days in which the supreme courts decorum gave way to a political brawl,the new york times,news,httpswwwnytimescom20170410insiderscotusagloriouslypredictablebeatuntilitwasnthtml
nan,58eba2007c459f24986d96ac,572,by julie hirschfeld davis,article,in highlight for president gorsuch is sworn in as courts 113th justice,supreme court us gorsuch neil m united states politics and government appointments and executive changes trump donald j,3,national,19,20170410 151715,politics,he is now the 113th justice of the high court a victory for president trump in his push to shape the institution for decades to come,the new york times,news,httpswwwnytimescom20170410uspoliticsneilgorsuchsupremecourthtml
