Unnamed: 0,abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
283,,58eca9a97c459f24986d9928,1045,by alexandra s. levine,article,"new york today: taxpayer questions, c.p.a. answers",['new york city'],3,metro,0,2017-04-11 10:02:13,unknown,"tuesday: tax questions common in new york, radiant weather, and staying safe from security scams.",the new york times,briefing,https://www.nytimes.com/2017/04/11/nyregion/new-york-today-taxpayer-questions-cpa-answers.html
284,,58ecbb7a7c459f24986d9950,1072,by gardiner harris,article,unknown,"['united states international relations', 'tillerson, rex w', 'putin, vladimir v', 'syria', 'russia', 'assad, bashar al-', 'islamic state in iraq and syria (isis)']",3,foreign,0,2017-04-11 11:18:15,europe,"the secretary of state said the russian president, vladimir v. putin, must end his alliance with the syrian leader, bashar al-assad, or risk becoming irrelevant in the middle east.",the new york times,news,https://www.nytimes.com/2017/04/11/world/europe/russia-syria-rex-tillerson.html
285,,58ecc1007c459f24986d9965,2421,by joel dreyfuss,article,à la française in harlem,"['restaurants', 'travel and vacations', 'harlem (manhattan, ny)']",3,travel,1,2017-04-11 11:41:35,unknown,"a small francophile community, lured by harlem’s sense of community and storied history, has sprung up, and along with it have come french restaurants.",the new york times,news,https://www.nytimes.com/2017/04/11/travel/harlem-french-renaissance-new-york-city-restaurants-food.html
286,criticizing euro policies isn&#8217;t an endorsement of the fn.,58ecda457c459f24986d999d,632,by unknown,blogpost,unknown,[],2,oped,0,2017-04-11 13:28:01,unknown,criticizing euro policies isn&#8217;t an endorsement of the fn.,the new york times,blog,https://krugman.blogs.nytimes.com/2017/04/11/europe-has-problems-but-le-pen-is-not-the-answer/
287,,58ecf53e7c459f24986d99f0,1101,by david w. dunlap,article,"mark hawthorne, a man of few words except, ‘i hate you’","['hawthorne, mark (1936-2017)', 'berkeley (calif)', 'new york times', 'kaufman, michael t', 'gelb, arthur', 'newspapers', 'washington square park (manhattan, ny)']",3,insider,0,2017-04-11 15:24:36,unknown,"after a short career covering offbeat stories for the times, mark hawthorne left silently in 1969, re-emerging as the “hate man” of berkeley, calif.",the new york times,news,https://www.nytimes.com/2017/04/11/insider/mark-hawthorne-a-man-of-few-words-except-i-hate-you.html
288,,58ed0c267c459f24986d9a37,1180,by pete wells,article,where a chicken’s parts are greater than the sum,"['restaurants', 'torishin (manhattan, ny, restaurant)', ""hell's kitchen (manhattan, ny)""]",3,dining,5,2017-04-11 17:02:23,unknown,"at a yakitori restaurant in hell’s kitchen, each bit of the bird, cooked separately, has a different pleasure to offer.",the new york times,review,https://www.nytimes.com/2017/04/11/dining/torishin-review-japanese-yakitori.html
289,,58ed0ee87c459f24986d9a40,1526,by julie hirschfeld davis and helene cooper,article,white house says russia is engaged in covering up syrians’ chemical attack,"['russia', 'united states international relations', 'trump, donald j', 'united states politics and government', 'syria', 'assad, bashar al-', 'biological and chemical warfare']",3,foreign,1,2017-04-11 17:14:10,middle east,"in a declassified report, white house officials said the syrian and russian governments sought to confuse the world about the assault through disinformation and “false narratives.”",the new york times,news,https://www.nytimes.com/2017/04/11/world/middleeast/russia-syria-chemical-weapons-white-house.html
290,,58ed147d7c459f24986d9a5a,585,by david tanis,article,"simple, hot and abundant","['cooking and cookbooks', 'mushrooms']",3,dining,2,2017-04-11 17:38:00,unknown,a home cook in britain is coaxed into sharing her recipe.,the new york times,news,https://www.nytimes.com/2017/04/11/dining/mushrooms-on-toast-done-just-right.html
291,,58ed22e27c459f24986d9a85,1559,by thomas groome and steven a. krueger,article,q&a: how democrats can stop being perceived as the abortion party,"['abortion', 'united states politics and government', 'birth control and family planning', 'clinton, hillary rodham', 'democratic party', 'roe v wade (supreme court decision)', 'roman catholic church']",3,oped,0,2017-04-11 18:39:25,unknown,addressing the moral and religious concerns would weaken republican control of the issue.,the new york times,op-ed,https://www.nytimes.com/2017/04/11/opinion/qa-how-democrats-can-stop-being-perceived-as-the-abortion-party.html
292,,58ed24a07c459f24986d9a8b,849,by liz spayd,article,a crossword as a second chance troubles many readers,"['crossword puzzles', 'sex crimes', 'new york times', 'washington (state)']",3,editorial,0,2017-04-11 18:46:52,unknown,"the new york times crossword editor, will shortz, ran a puzzle by a man in prison, but some said they were appalled by his crime.",the new york times,op-ed,https://www.nytimes.com/2017/04/11/public-editor/a-crossword-as-a-second-chance-troubles-many-readers.html
293,,58ed253f7c459f24986d9a8d,1525,by julie creswell and sapna maheshwari,article,dragging of passenger sets off a crisis at united,"['united airlines', 'dao, david a (1948- )', 'airlines and airplanes', 'airport security', 'munoz, oscar (1959- )', 'united continental holdings inc', 'video recordings, downloads and streaming', 'customer relations']",3,business,1,2017-04-11 18:49:24,unknown,"the videos cast an unwelcome light not just on united, but on the airline industry’s efforts to maximize profits.",the new york times,news,https://www.nytimes.com/2017/04/11/business/united-airline-passenger-overbooked-flights.html
294,,58ed286e7c459f24986d9a9c,947,by roni caryn rabin,article,new recommendation urges older men  to discuss prostate screens with doctor,"['tests (medical)', 'prostate gland', 'prostate specific antigen', 'prostate cancer', 'men and boys']",3,well,15,2017-04-11 19:03:05,live,"men 55 to 69 should discuss the pros and cons of prostate cancer screening with their doctors, an expert panel recommends.",the new york times,news,https://www.nytimes.com/2017/04/11/well/live/discuss-prostate-screening-with-your-doctor-experts-now-say.html
295,,58ed29d27c459f24986d9aa1,331,by kate mclean and mario furloni,article,gut hack,"['microbiology', 'digestive tract', 'irritable bowel syndrome', 'bacteria', 'feces', 'zayner, josiah', 'antibiotics', 'transplants']",3,oped,0,2017-04-11 19:08:59,unknown,"after a lifetime of stomach problems, josiah zayner declared war on his own body’s microbes.",the new york times,op-ed,https://www.nytimes.com/2017/04/11/opinion/gut-hack.html
296,,58ed2c017c459f24986d9aa9,712,by nicholas fandos and mark landler,article,inaccurate hitler comment leads spicer to apologize,"['spicer, sean m (1971- )', 'hitler, adolf', 'holocaust and the nazi era', 'assad, bashar al-', 'syria', 'biological and chemical warfare', 'trump, donald j', 'united states politics and government']",3,foreign,13,2017-04-11 19:18:16,politics,"mr. spicer, the white house spokesman, apologized after incorrectly stating, in a criticism of the syrian president, that hitler had not used chemical weapons.",the new york times,news,https://www.nytimes.com/2017/04/11/us/politics/sean-spicer-hitler-gas-holocaust-center.html
297,,58ed2dc27c459f24986d9aac,1369,by kim severson,article,"lamb, gaining on ham","['lamb', 'ham', 'easter and holy week', 'cooking and cookbooks']",3,dining,1,2017-04-11 19:25:38,unknown,"unlike the rest of the world, americans turn to pork for the holiday. but this could be the year to start looking at another meat.",the new york times,news,https://www.nytimes.com/2017/04/11/dining/easter-ham-lamb.html
298,,58ed6b747c459f24986d9b4e,611,by the editorial board,article,"fear of flying, for good reason","['airlines and airplanes', 'airport security', 'united airlines', 'luggage and packing', 'travel and vacations', 'mergers, acquisitions and divestitures', 'transportation department (us)', 'chao, elaine l']",3,editorial,22,2017-04-11 23:49:01,unknown,"a passenger is yanked from his seat, and that’s only one of the indignities of air travel.",the new york times,editorial,https://www.nytimes.com/2017/04/11/opinion/fear-of-flying-for-good-reason.html
299,,58ed6e067c459f24986d9b53,142,by bill quistorf,article,"hey, he tried","['greenwich village (manhattan, ny)', '60 minutes (tv program)']",0,metro,14,2017-04-12 00:00:02,unknown,a man has trouble getting his wife’s attention when he sees someone famous on a greenwich village street.,the new york times,news,https://www.nytimes.com/2017/04/11/nyregion/metropolitan-diary-he-tried-to-tell-her.html
300,,58ed7d747c459f24986d9b6f,1325,by peter baker,article,trump’s shift on russia brings geopolitical whiplash,"['trump, donald j', 'united states international relations', 'united states politics and government', 'russia', 'putin, vladimir v', 'syria', 'biological and chemical warfare', 'assad, bashar al-']",3,foreign,1,2017-04-12 01:05:49,europe,accusations that president trump is too close to russia have given way to a new toughness demonstrated by the administration.,the new york times,news analysis,https://www.nytimes.com/2017/04/11/world/europe/russia-putin-trump.html
301,,58ed8a367c459f24986d9b7d,339,by deb amlen,article,go dutch,['crossword puzzles'],3,games,0,2017-04-12 02:00:16,unknown,emily carroll returns with an offer to pay her way.,the new york times,news,https://www.nytimes.com/2017/04/11/crosswords/go-dutch-trans-correo-cayman.html
302,,58ed983d7c459f24986d9b90,1444,by mike hale,article,"‘the americans’ season 5, episode 6 recap: ‘i’m going home’","['television', 'the americans (tv program)']",3,culture,0,2017-04-12 03:00:04,television,elizabeth and philip bid someone a sad farewell and learn some troubling news about the past.,the new york times,news,https://www.nytimes.com/2017/04/11/arts/television/the-americans-crossbreed-recap.html
303,,58edb5367c459f24986d9bb3,554,by nate cohn,article,narrow victory in kansas is a bad sign for republicans nationally,"['estes, ron (1956- )', 'elections, house of representatives', 'kansas', 'united states politics and government', 'democratic party']",3,upshot,10,2017-04-12 05:03:44,unknown,a surprisingly close seven-point victory in a deep-red district suggests that the g.o.p. is heading for trouble in 2018.,the new york times,news,https://www.nytimes.com/2017/04/12/upshot/a-republican-wins-in-kansas-its-still-a-loss-of-sorts-for-the-gop.html
304,,58edd5417c459f24986d9bf2,1062,by howard axelrod,article,seeing outside the disability box,"['eyes and eyesight', 'disabilities', 'blindness']",3,oped,0,2017-04-12 07:20:25,unknown,identifying myself as disabled never felt right. a friendship with oliver sacks helped me understand why.,the new york times,op-ed,https://www.nytimes.com/2017/04/12/opinion/seeing-outside-the-disability-box.html
305,,58edd56f7c459f24986d9bf7,867,by robert e. rubin,article,don’t politicize the federal reserve,"['federal reserve system', 'treasury department', 'united states economy', 'tarullo, daniel k', 'yellen, janet l', 'trump, donald j', 'united states politics and government']",3,oped,23,2017-04-12 07:21:14,unknown,president trump could fill as many as five of the federal reserve’s seven seats. politics must be kept out of the nomination process.,the new york times,op-ed,https://www.nytimes.com/2017/04/12/opinion/dont-politicize-the-federal-reserve.html
306,,58edd56e7c459f24986d9bf3,1174,by ross douthat,article,david souter killed the filibuster,"['united states politics and government', 'filibusters and debate curbs', 'appointments and executive changes', 'souter, david h', 'bork, robert h', 'garland, merrick b', 'gorsuch, neil m', 'supreme court (us)', 'trump, donald j']",3,oped,0,2017-04-12 07:21:14,unknown,the real turning point in the judicial wars happened in 1990.,the new york times,op-ed,https://www.nytimes.com/2017/04/12/opinion/david-souter-killed-the-filibuster.html
